ticker,dataDate,accountsPayablesTDays,accountsPayablesTRate,ARTDays,ARTRate,cashToCurrentDebt,costRatio,currentAssetsTRate,DAVOL10,DAVOL20,DAVOL5,debtsAssetRatio,EMA10,EMA120,EMA20,EMA5,EMA60,equityTRate,fixedAssetTRate,grossIncomeRatio,inventoryTDays,inventoryTRate,longTermDebtToAsset,MA10,MA120,MA20,MA5,MA60,netAssetGrowthRate,netProfitGrowthRate,netProfitRatio,NPParentCompanyYOY,operaProfitRatio,operatingRevenueGrowthRate,operProfitGrowthRrate,PB,PE,PS,REVS10,REVS20,REVS5,ROA5,taxRatio,totalAssetGrowthRate,totalAssetTRate,totalProfitGrowthRate,VOL10,VOL120,VOL20,VOL5,VOL60,salesCostRatio,NPToTOR,operatingProfitToTOR,EBITToTOR,operatingExpenseRate,operatingProfitRatio,totalProfitCostRatio,adminiExpenseRate,financialExpenseRate,currentRatio,quickRatio,debtEquityRatio,longDebtToWorkingCapital,operCashInToCurrentDebt,PCF,REC,DAREC,GREC,FEP,DAFE,GFE,FSP,DAFS,GFS,FGE,FGS,ASSI,LCAP,LFLO,CMRA,DHILO,DVRAT,HBETA,HSIGMA,DDNBT,DDNCR,DDNSR,RSTR12,RSTR24,MNDTO3,MNDTO6,MNDTO12,TOBT,BTOP,CTOP,CTP5,ETOP,ETP5,EGRO,ROA,ROE,ROE5,SUE,BLEV,DTOA,MLEV,financingCashGrowthRate,operCashGrowthRate,longDebtToAsset,bondsPayableToAsset,equityToAsset,equityFixedAssetRatio,dilutedEPSTTM,operatingProfitGrowthRate,NPParentCompanyGrowthRate,fixAssetRatio,instangleAssetRatio,currentAssetsRatio,nonCurrentAssetsRatio,saleServiceCashToORTTM,cashRateOfSalesTTM,NOCFToOperatingNITTM,fixedAssetsTRate,WVAD,PSY,RSI,MFI
"601390","2014-01-02",99.2789446954007,3.62614652184833,19.7901220552944,18.1908933655965,0.2,89.85,1.17105194049838,0.12,0.15,0.14,0.85,2.67,2.79,2.75,2.66,2.83,5.99863031256111,15.32,0.101456099726623,139.045543079603,2.58907975061022,12.77,2.68,2.77,2.78,2.65,2.84,0.118054949690239,0.26818332062787,0.0185559860003638,27.46,2.2,,26.84,0.67,6.08974032791014,0.103689054961271,0.96,0.9,1.0,0.0196834191845265,3.16,0.20522940188862,0.93,0.239394801695995,0.15,0.26,0.18,0.14,0.3,0.898543900273377,0.0184745113882179,0.0218796674799957,0.0321610987932844,0.00447761929585158,0.0219761592022585,0.0251947632934245,0.0397665555706943,0.00829810787562664,1.2324338483407,0.671311477564823,6.30163977400534,1.30156452007821,0.0148557809026429,9.37989778731607,0.854166666666667,0.029166666666667,-10.0,0.194500589142576,-0.00345248870769676,12.0,11.8543587962597,-0.139323360209351,-22.0,0.211418753269151,0.124998239029569,27.0345070233802,24.7677850093379,24.5477229873267,0.265227891578795,0.0203396842371226,-0.0474301901179952,0.82357587541827,0.0121239664994669,0.765531830036023,0.565188387443492,1.35447197260853,-0.107508818334535,0.099033105132257,0.0029372514847623,0.00253575134968532,0.00236291951171025,4.288288177017,1.9333550367095,0.0241791077958149,0.0211821013884497,,0.147409478353525,0.201789578491388,0.0161721684331052,0.120115833322408,0.0940966438242933,0.629339581129474,0.520264724773571,0.83918926770687,0.677074612889965,-0.212975934334718,,0.127715256175694,0.0562369324647012,0.151559149105468,2.19853577195847,0.438442340104883,0.207306865409167,0.262757070269051,0.0689364035093494,0.0727801732580003,,0.197216870794051,0.952103534736356,0.0111031417799201,0.550406142861993,0.0689364035093494,-359643998.658743,-0.416666666666667,21.8748927970341,17.2689254524451
"601390","2014-01-03",99.2789446954007,3.62614652184833,19.7901220552944,18.1908933655965,0.2,89.85,1.17105194049838,0.12,0.14,0.11,0.85,2.66,2.79,2.74,2.65,2.83,5.99863031256111,15.32,0.101456099726623,139.045543079603,2.58907975061022,12.77,2.67,2.77,2.77,2.65,2.84,0.118054949690239,0.26818332062787,0.0185559860003638,27.46,2.2,,26.84,0.66,5.97570024686313,0.101747312359,0.95,0.88,1.0,0.0196834191845265,3.16,0.20522940188862,0.93,0.239394801695995,0.15,0.26,0.17,0.13,0.3,0.898543900273377,0.0184745113882179,0.0218796674799957,0.0321610987932844,0.00447761929585158,0.0219761592022585,0.0251947632934245,0.0397665555706943,0.00829810787562664,1.2324338483407,0.671311477564823,6.30163977400534,1.30156452007821,0.0148557809026429,9.20424427069967,0.854166666666667,0.0486111111111109,-7.0,0.217069805880784,-0.0000752867820411611,9.0,13.1810806493013,0.0,-20.0,0.346943120619236,0.246238774331432,27.0345070233802,24.7640466872272,24.5439846652161,0.266945744707276,0.0196577928480642,-0.046064829636715,0.82366185478613,0.0120980449110401,0.765704635347797,0.565914909060468,1.35303845699881,-0.111247347181158,0.0952945762856345,0.00290601309025045,0.0025344431413021,0.00235721889042706,4.29192632309906,1.94059606680953,0.024269666251979,0.0211821013884497,,0.147409478353525,0.201789578491388,0.0161721684331052,0.120115833322408,0.0940966438242933,0.629339581129474,0.520264724773571,0.83918926770687,0.677891435106758,-0.212975934334718,,0.127715256175694,0.0562369324647012,0.151559149105468,2.19853577195847,0.438442340104883,0.207306865409167,0.262757070269051,0.0689364035093494,0.0727801732580003,,0.197216870794051,0.952103534736356,0.0111031417799201,0.550406142861993,0.0689364035093494,-404144804.998028,-0.416666666666667,24.9998918464155,22.5928079108453
"601390","2014-01-06",99.2789446954007,3.62614652184833,19.7901220552944,18.1908933655965,0.2,89.85,1.17105194049838,0.14,0.15,0.14,0.85,2.63,2.79,2.71,2.61,2.82,5.99863031256111,15.32,0.101456099726623,139.045543079603,2.58907975061022,12.77,2.64,2.77,2.74,2.63,2.84,0.118054949690239,0.26818332062787,0.0185559860003638,27.46,2.2,,26.84,0.63,5.72481206855972,0.0974754786340042,0.92,0.84,0.95,0.0196834191845265,3.16,0.20522940188862,0.93,0.239394801695995,0.16,0.26,0.18,0.16,0.3,0.898543900273377,0.0184745113882179,0.0218796674799957,0.0321610987932844,0.00447761929585158,0.0219761592022585,0.0251947632934245,0.0397665555706943,0.00829810787562664,1.2324338483407,0.671311477564823,6.30163977400534,1.30156452007821,0.0148557809026429,8.81780653414357,0.854166666666667,0.0486111111111109,-5.0,0.221212359428127,-0.0000767235526908016,7.0,13.4326279899368,0.0,-19.0,0.346943120619236,0.246238774331432,27.0345070233802,24.7451425325881,24.525080510577,0.324544264232516,0.0203396842371226,-0.0570899824120119,0.826505229078345,0.0120950814493933,0.767829036250056,0.566567345356059,1.35522995199717,-0.187674761590117,0.116881997842331,0.00287835920104045,0.00255415733094248,0.00231916611639954,4.27727703692768,1.97763034289369,0.0247328278216733,0.0211821013884497,,0.147409478353525,0.201789578491388,0.0161721684331052,0.120115833322408,0.0940966438242933,0.629339581129474,0.520264724773571,0.83918926770687,0.682005288001284,-0.212975934334718,,0.127715256175694,0.0562369324647012,0.151559149105468,2.19853577195847,0.438442340104883,0.207306865409167,0.262757070269051,0.0689364035093494,0.0727801732580003,,0.197216870794051,0.952103534736356,0.0111031417799201,0.550406142861993,0.0689364035093494,-434592183.078981,-0.416666666666667,22.5804946919247,24.1147592628245
"601390","2014-01-07",99.2789446954007,3.62614652184833,19.7901220552944,18.1908933655965,0.2,89.85,1.17105194049838,0.13,0.15,0.13,0.85,2.61,2.79,2.69,2.57,2.81,5.99863031256111,15.32,0.101456099726623,139.045543079603,2.58907975061022,12.77,2.62,2.78,2.72,2.59,2.83,0.118054949690239,0.26818332062787,0.0185559860003638,27.46,2.2,,26.84,0.63,5.67919603614092,0.0966987815930958,0.92,0.84,0.94,0.0196834191845265,3.16,0.20522940188862,0.93,0.239394801695995,0.16,0.26,0.17,0.15,0.27,0.898543900273377,0.0184745113882179,0.0218796674799957,0.0321610987932844,0.00447761929585158,0.0219761592022585,0.0251947632934245,0.0397665555706943,0.00829810787562664,1.2324338483407,0.671311477564823,6.30163977400534,1.30156452007821,0.0148557809026429,8.74754512749701,0.854166666666667,0.038949275362319,-2.0,0.230906924980754,-0.0039874277216846,4.0,14.0213088978623,0.0,-17.0,0.346943120619236,0.246238774331432,27.0345070233802,24.7022509679588,24.4821889459477,0.312370463300807,0.0203742779341648,-0.0723804442452456,0.837240728737706,0.0121629267988395,0.792033995233705,0.574642558752781,1.37830723320033,-0.23056657327369,0.0739901861587576,0.00288378282626122,0.00255961516739961,0.00232294238764441,4.29804927826546,2.0642994017456,0.0258167366106709,0.0211821013884497,,0.147409478353525,0.201789578491388,0.0161721684331052,0.120115833322408,0.0940966438242933,0.629339581129474,0.520264724773571,0.83918926770687,0.6912338985719,-0.212975934334718,,0.127715256175694,0.0562369324647012,0.151559149105468,2.19853577195847,0.438442340104883,0.207306865409167,0.262757070269051,0.0689364035093494,0.0727801732580003,,0.197216870794051,0.952103534736356,0.0111031417799201,0.550406142861993,0.0689364035093494,-461914202.709668,-0.5,16.6665224624343,23.9778754824207
"601390","2014-01-08",99.2789446954007,3.62614652184833,19.7901220552944,18.1908933655965,0.2,89.85,1.17105194049838,0.15,0.15,0.15,0.85,2.58,2.78,2.66,2.52,2.8,5.99863031256111,15.32,0.101456099726623,139.045543079603,2.58907975061022,12.77,2.6,2.77,2.69,2.55,2.82,0.118054949690239,0.26818332062787,0.0185559860003638,27.46,2.2,,26.84,0.62,5.56515595509391,0.0947570389908248,0.91,0.83,0.91,0.0196834191845265,3.16,0.20522940188862,0.93,0.239394801695995,0.17,0.26,0.17,0.18,0.26,0.898543900273377,0.0184745113882179,0.0218796674799957,0.0321610987932844,0.00447761929585158,0.0219761592022585,0.0251947632934245,0.0397665555706943,0.00829810787562664,1.2324338483407,0.671311477564823,6.30163977400534,1.30156452007821,0.0148557809026429,8.57189161088061,0.803571428571429,-0.011645962732919,-3.0,0.232761599076985,-0.00401945525358569,3.0,14.1339298528652,0.0,-17.0,0.346943120619236,0.246238774331432,27.0345070233802,24.6942509252917,24.4741889032806,0.328598250216285,0.0203396842371226,-0.0678239943605558,0.837110708752837,0.0121690147737835,0.787147360901342,0.573211177440698,1.37322402611867,-0.27215741705114,0.0659906103404708,0.00285486288791872,0.00254706977761413,0.00229335625034162,4.28931793432502,2.08088011983191,0.0260240999569414,0.0211821013884497,,0.147409478353525,0.201789578491388,0.0161721684331052,0.120115833322408,0.0940966438242933,0.629339581129474,0.520264724773571,0.83918926770687,0.692938727172039,-0.212975934334718,,0.127715256175694,0.0562369324647012,0.151559149105468,2.19853577195847,0.438442340104883,0.207306865409167,0.262757070269051,0.0689364035093494,0.0727801732580003,,0.197216870794051,0.952103534736356,0.0111031417799201,0.550406142861993,0.0689364035093494,-485751840.929245,-0.5,16.6666155941057,25.0331679085908
"601390","2014-01-09",99.2789446954007,3.62614652184833,19.7901220552944,18.1908933655965,0.2,89.85,1.17105194049838,0.15,0.15,0.16,0.85,2.55,2.78,2.64,2.48,2.79,5.99863031256111,15.32,0.101456099726623,139.045543079603,2.58907975061022,12.77,2.58,2.77,2.67,2.5,2.81,0.118054949690239,0.26818332062787,0.0185559860003638,27.46,2.2,,26.84,0.62,5.56515595509391,0.0947570389908248,0.91,0.85,0.91,0.0196834191845265,3.16,0.20522940188862,0.93,0.239394801695995,0.16,0.25,0.17,0.19,0.26,0.898543900273377,0.0184745113882179,0.0218796674799957,0.0321610987932844,0.00447761929585158,0.0219761592022585,0.0251947632934245,0.0397665555706943,0.00829810787562664,1.2324338483407,0.671311477564823,6.30163977400534,1.30156452007821,0.0148557809026429,8.57189161088061,0.803571428571429,-0.011645962732919,-3.0,0.237531303976104,-0.00410182113992965,1.0,14.4235595629649,0.0,-16.0,0.346943120619236,0.246238774331432,27.0345070233802,24.6739662541202,24.4539042321091,0.347146714562614,0.0203396842371226,-0.0634257755923842,0.836068205012154,0.0122425676469437,0.79186159269221,0.576322880309621,1.37398951134266,-0.27731336373846,0.0457057125057374,0.00287473940690226,0.00255762030255406,0.00228980504652437,4.29047566149356,2.12352110589404,0.0265573806937639,0.0211821013884497,,0.147409478353525,0.201789578491388,0.0161721684331052,0.120115833322408,0.0940966438242933,0.629339581129474,0.520264724773571,0.83918926770687,0.697237818174296,-0.212975934334718,,0.127715256175694,0.0562369324647012,0.151559149105468,2.19853577195847,0.438442340104883,0.207306865409167,0.262757070269051,0.0689364035093494,0.0727801732580003,,0.197216870794051,0.952103534736356,0.0111031417799201,0.550406142861993,0.0689364035093494,-545909550.390812,-0.5,16.6665705302638,23.6530862511645
"601390","2014-01-10",99.2789446954007,3.62614652184833,19.7901220552944,18.1908933655965,0.2,89.85,1.17105194049838,0.15,0.15,0.18,0.85,2.52,2.78,2.61,2.44,2.78,5.99863031256111,15.32,0.101456099726623,139.045543079603,2.58907975061022,12.77,2.55,2.77,2.65,2.45,2.81,0.118054949690239,0.26818332062787,0.0185559860003638,27.46,2.2,,26.84,0.6,5.4283078578375,0.0924269478680996,0.91,0.83,0.91,0.0196834191845265,3.16,0.20522940188862,0.93,0.239394801695995,0.17,0.25,0.17,0.21,0.26,0.898543900273377,0.0184745113882179,0.0218796674799957,0.0321610987932844,0.00447761929585158,0.0219761592022585,0.0251947632934245,0.0397665555706943,0.00829810787562664,1.2324338483407,0.671311477564823,6.30163977400534,1.30156452007821,0.0148557809026429,8.36110739094092,0.803571428571429,-0.011645962732919,-3.0,0.237531303976104,-0.00410182113992965,-1.0,14.4235595629649,0.0,-15.0,0.346943120619236,0.246238774331432,27.0345070233802,24.6739662541202,24.4539042321091,0.345997484122987,0.0203396842371226,-0.0534359071929784,0.821031375104338,0.0122300882950826,0.792591787924608,0.575831823779634,1.37642928923624,-0.271196800756006,0.0171903869786433,0.00288428796559303,0.00256395286893261,0.00228782003454588,4.28539103795908,2.12352110589404,0.0265573806937639,0.0211821013884497,,0.147409478353525,0.201789578491388,0.0161721684331052,0.120115833322408,0.0940966438242933,0.629339581129474,0.520264724773571,0.83918926770687,0.697237818174296,-0.212975934334718,,0.127715256175694,0.0562369324647012,0.151559149105468,2.19853577195847,0.438442340104883,0.207306865409167,0.262757070269051,0.0689364035093494,0.0727801732580003,,0.197216870794051,0.952103534736356,0.0111031417799201,0.550406142861993,0.0689364035093494,-560044876.630158,-0.416666666666667,17.4999001608376,23.3845844658567
"601390","2014-01-13",99.2789446954007,3.62614652184833,19.7901220552944,18.1908933655965,0.2,89.85,1.17105194049838,0.15,0.15,0.19,0.85,2.49,2.77,2.59,2.41,2.77,5.99863031256111,15.32,0.101456099726623,139.045543079603,2.58907975061022,12.77,2.53,2.77,2.62,2.43,2.8,0.118054949690239,0.26818332062787,0.0185559860003638,27.46,2.2,,26.84,0.6,5.4283078578375,0.0924269478680996,0.9,0.83,0.95,0.0196834191845265,3.16,0.20522940188862,0.93,0.239394801695995,0.17,0.25,0.16,0.17,0.26,0.898543900273377,0.0184745113882179,0.0218796674799957,0.0321610987932844,0.00447761929585158,0.0219761592022585,0.0251947632934245,0.0397665555706943,0.00829810787562664,1.2324338483407,0.671311477564823,6.30163977400534,1.30156452007821,0.0148557809026429,8.36110739094092,0.803571428571429,-0.011645962732919,-3.0,0.243519488109955,-0.00420522839555813,-3.0,14.7871787116111,0.0,-14.0,0.346943120619236,0.246238774331432,27.0345070233802,24.6490687024985,24.4290066804874,0.312485513940659,0.0203742779341648,-0.0360897345618245,0.822949293654255,0.012254576263951,0.786051162505782,0.568253197375331,1.38327626863593,-0.280638008673944,-0.0354318513056343,0.00291690962577791,0.00254009878601224,0.00228353511133506,4.22969792838497,2.17705525142078,0.0272268944927664,0.0211821013884497,,0.147409478353525,0.201789578491388,0.0161721684331052,0.120115833322408,0.0940966438242933,0.629339581129474,0.520264724773571,0.83918926770687,0.702467670087188,-0.212975934334718,,0.127715256175694,0.0562369324647012,0.151559149105468,2.19853577195847,0.438442340104883,0.207306865409167,0.262757070269051,0.0689364035093494,0.0727801732580003,,0.197216870794051,0.952103534736356,0.0111031417799201,0.550406142861993,0.0689364035093494,-594493338.797281,-0.416666666666667,15.5554448920045,23.3753457780691
"601390","2014-01-14",99.2789446954007,3.62614652184833,19.7901220552944,18.1908933655965,0.2,89.85,1.17105194049838,0.15,0.15,0.16,0.85,2.47,2.77,2.56,2.4,2.76,5.99863031256111,15.32,0.101456099726623,139.045543079603,2.58907975061022,12.77,2.5,2.77,2.6,2.41,2.79,0.118054949690239,0.26818332062787,0.0185559860003638,27.46,2.2,,26.84,0.61,5.47392389025631,0.0932036449090081,0.91,0.85,0.96,0.0196834191845265,3.16,0.20522940188862,0.93,0.239394801695995,0.17,0.25,0.16,0.19,0.25,0.898543900273377,0.0184745113882179,0.0218796674799957,0.0321610987932844,0.00447761929585158,0.0219761592022585,0.0251947632934245,0.0397665555706943,0.00829810787562664,1.2324338483407,0.671311477564823,6.30163977400534,1.30156452007821,0.0148557809026429,8.43136879758748,0.8125,0.0141129032258061,0.0,0.244186035778441,-0.000414200639427947,-6.0,14.7871787116111,0.0,-12.0,0.350629896587765,0.246238774331432,27.0345070233802,24.6490687024985,24.4290066804874,0.312485513940659,0.020408871631207,-0.0258116593107703,0.822337335881823,0.0122368884703565,0.788145552148364,0.569258893087776,1.3845116197892,-0.280638008673944,-0.0196831931612147,0.00289438536227328,0.00253125922269489,0.00228007385044607,4.24301592672153,2.17705525142078,0.0272268944927664,0.0211821013884497,,0.147409478353525,0.201789578491388,0.0161721684331052,0.120115833322408,0.0940966438242933,0.629339581129474,0.520264724773571,0.83918926770687,0.702467670087188,-0.212975934334718,,0.127715256175694,0.0562369324647012,0.151559149105468,2.19853577195847,0.438442340104883,0.207306865409167,0.262757070269051,0.0689364035093494,0.0727801732580003,,0.197216870794051,0.952103534736356,0.0111031417799201,0.550406142861993,0.0689364035093494,-627946551.81996,-0.333333333333333,16.2789968851591,23.2975078967475
"601390","2014-01-15",99.2789446954007,3.62614652184833,19.7901220552944,18.1908933655965,0.2,89.85,1.17105194049838,0.14,0.15,0.16,0.85,2.45,2.76,2.55,2.4,2.75,5.99863031256111,15.32,0.101456099726623,139.045543079603,2.58907975061022,12.77,2.47,2.77,2.58,2.4,2.78,0.118054949690239,0.26818332062787,0.0185559860003638,27.46,2.2,,26.84,0.61,5.47392389025631,0.0932036449090081,0.9,0.86,0.98,0.0196834191845265,3.16,0.20522940188862,0.93,0.239394801695995,0.17,0.25,0.16,0.16,0.25,0.898543900273377,0.0184745113882179,0.0218796674799957,0.0321610987932844,0.00447761929585158,0.0219761592022585,0.0251947632934245,0.0397665555706943,0.00829810787562664,1.2324338483407,0.671311477564823,6.30163977400534,1.30156452007821,0.0148557809026429,8.43136879758748,0.8125,0.0141129032258061,1.0,0.242151152146954,-0.000410748967432714,-7.0,14.6639522223477,0.0,-12.0,0.350629896587765,0.246238774331432,27.0345070233802,24.657436952169,24.4373749301579,0.326276591509672,0.0203396842371226,-0.0187327357067449,0.821226559126655,0.0122132899640464,0.788145552148364,0.569258893087776,1.3845116197892,-0.314959276697867,-0.0113149567447722,0.00264985642359316,0.00252403630771138,0.00227061356959385,4.243548910132,2.15891312432561,0.0270000037053267,0.0211821013884497,,0.147409478353525,0.201789578491388,0.0161721684331052,0.120115833322408,0.0940966438242933,0.629339581129474,0.520264724773571,0.83918926770687,0.700715690490565,-0.212975934334718,,0.127715256175694,0.0562369324647012,0.151559149105468,2.19853577195847,0.438442340104883,0.207306865409167,0.262757070269051,0.0689364035093494,0.0727801732580003,,0.197216870794051,0.952103534736356,0.0111031417799201,0.550406142861993,0.0689364035093494,-648733108.533379,-0.166666666666667,23.0767991378798,30.1093111331404
