ticker,dataDate,accountsPayablesTDays,accountsPayablesTRate,ARTDays,ARTRate,cashToCurrentDebt,costRatio,currentAssetsTRate,DAVOL10,DAVOL20,DAVOL5,debtsAssetRatio,EMA10,EMA120,EMA20,EMA5,EMA60,EPS,equityTRate,fixedAssetTRate,grossIncomeRatio,inventoryTDays,inventoryTRate,MA10,MA120,MA20,MA5,MA60,netAssetGrowthRate,netProfitGrowthRate,netProfitRatio,NPParentCompanyYOY,operaProfitRatio,operatingRevenueGrowthRate,operProfitGrowthRrate,PB,PE,PS,REVS10,REVS20,REVS5,ROA5,taxRatio,totalAssetGrowthRate,totalProfitGrowthRate,VOL10,VOL120,VOL20,VOL5,VOL60,salesCostRatio,NPToTOR,operatingProfitToTOR,EBITToTOR,operatingExpenseRate,operatingProfitRatio,totalProfitCostRatio,adminiExpenseRate,financialExpenseRate,currentRatio,quickRatio,debtEquityRatio,longDebtToWorkingCapital,operCashInToCurrentDebt,PCF,FEP,DAFE,GFE,FSP,DAFS,GFS,FGE,FGS,ASSI,LCAP,LFLO,CMRA,DHILO,DVRAT,HBETA,HSIGMA,DDNBT,DDNCR,DDNSR,RSTR12,RSTR24,MNDTO3,MNDTO6,MNDTO12,TOBT,BTOP,CTOP,CTP5,ETOP,ETP5,EGRO,ROA,ROE,ROE5,SUE,BLEV,DTOA,MLEV,financingCashGrowthRate,operCashGrowthRate,longDebtToAsset,bondsPayableToAsset,equityToAsset,equityFixedAssetRatio,dilutedEPSTTM,operatingProfitGrowthRate,NPParentCompanyGrowthRate,fixAssetRatio,instangleAssetRatio,currentAssetsRatio,nonCurrentAssetsRatio,saleServiceCashToORTTM,cashRateOfSalesTTM,NOCFToOperatingNITTM,fixedAssetsTRate,WVAD,PSY,RSI,MFI
"601216","2014-01-02",56.3862869401352,6.38453105419423,37.9337796902461,9.49022224886718,0.24,68.83,2.22360585128363,-4.34,-3.72,-3.73,0.36,11.29,11.33,11.5,11.36,12.11,38.22,0.614955581200017,0.81,0.311734341094402,23.0041051632274,15.6493807277263,11.26,11.13,11.57,11.27,12.31,0.0825885545363343,0.21094246469747,0.144564980067021,21.2,14.37,,21.5,2.6,30.3276268733749,4.33785820856895,0.99,1.0,1.01,0.0880957134409853,1.86,0.185592285524183,0.285762716675781,2.12,6.41,2.74,2.47,4.96,0.688265658905598,0.144564980067021,0.143735756940443,0.199895535463061,0.0378838934919726,0.143735756940443,0.211719961599645,0.0800181649564563,0.0241093142209414,1.11532968716011,0.965283091402826,0.563693171053093,12.0258422526594,-0.069216723129315,-159.256097147623,0.0844967032174279,0.0,12.0,0.690773455630867,0.0,-12.0,0.161841441354652,0.0999843968556087,22.7905084321815,23.4262900958003,22.4829974463173,0.895719035289004,0.0479524772380768,0.243438455850197,0.773990641974726,0.0368961280971267,0.428293005728228,0.103949132600334,4.12021721600061,0.633437240289249,0.287361469427345,0.0493622758714156,0.0656970529303859,0.0419356862610202,0.198514970376059,0.930814919245589,0.011013826895958,,,,0.227872283852435,0.0552608502043096,0.0867554440714418,0.191678543196554,0.289183335693593,0.217376970732029,0.315595255839725,0.205427197049356,,-1.38721944629604,0.173907410738831,0.0333125622324533,0.64094283396088,0.851734984738103,0.382159805921875,0.18942585288105,0.174025705665899,0.752514391736487,0.0314144875671154,,0.832225492497728,0.418834835893314,-0.027238255151688,-0.180430646436315,0.752514391736487,3.28596685459378E8,0.0,41.0423455379294,49.0752916481387
"601216","2014-01-03",56.3862869401352,6.38453105419423,37.9337796902461,9.49022224886718,0.24,68.83,2.22360585128363,-4.08,-3.61,-3.38,0.36,11.37,11.34,11.52,11.53,12.11,38.22,0.614955581200017,0.81,0.311734341094402,23.0041051632274,15.6493807277263,11.32,11.13,11.57,11.45,12.33,0.0825885545363343,0.21094246469747,0.144564980067021,21.2,14.37,,21.5,2.65,30.8248010844139,4.40897063821762,1.05,1.02,1.08,0.0880957134409853,1.86,0.185592285524183,0.285762716675781,2.2,6.29,2.81,2.66,5.0,0.688265658905598,0.144564980067021,0.143735756940443,0.199895535463061,0.0378838934919726,0.143735756940443,0.211719961599645,0.0800181649564563,0.0241093142209414,1.11532968716011,0.965283091402826,0.563693171053093,12.0258422526594,-0.069216723129315,-161.866852838567,0.0990306012175501,0.0,10.0,0.83396924137227,0.0,-10.0,0.35350978504045,0.320036083620694,22.7905084321815,23.4202685722296,22.4769759227466,0.836561008597621,0.0479361455890368,0.24326833219722,0.774273578331263,0.0368269696540745,0.42658878818342,0.103708135985144,4.11335893882549,0.627415641681979,0.281339870820075,0.0489980735198548,0.0657182311530206,0.0418722805866002,0.199083561910919,0.936436752234993,0.0110803469893762,,,,0.227872283852435,0.0552608502043096,0.0867554440714418,0.191678543196554,0.289183335693593,0.217376970732029,0.315595255839725,0.206411814974488,,-1.38721944629604,0.173907410738831,0.0333125622324533,0.64094283396088,0.851734984738103,0.382159805921875,0.18942585288105,0.174025705665899,0.752514391736487,0.0314144875671154,,0.832225492497728,0.418834835893314,-0.027238255151688,-0.180430646436315,0.752514391736487,3.89307223884388E8,0.0,49.21871696426,41.7155916826246
"601216","2014-01-06",56.3862869401352,6.38453105419423,37.9337796902461,9.49022224886718,0.24,68.83,2.22360585128363,-3.97,-3.47,-3.28,0.36,11.34,11.34,11.49,11.44,12.09,38.22,0.614955581200017,0.81,0.311734341094402,23.0041051632274,15.6493807277263,11.31,11.14,11.56,11.44,12.31,0.0825885545363343,0.21094246469747,0.144564980067021,21.2,14.37,,21.5,2.5,29.0716078139081,4.15820575471967,0.99,0.97,1.0,0.0880957134409853,1.86,0.185592285524183,0.285762716675781,2.25,6.19,2.81,2.69,5.03,0.688265658905598,0.144564980067021,0.143735756940443,0.199895535463061,0.0378838934919726,0.143735756940443,0.211719961599645,0.0800181649564563,0.0241093142209414,1.11532968716011,0.965283091402826,0.563693171053093,12.0258422526594,-0.069216723129315,-152.660503823131,0.0974333334559767,0.0,9.0,0.820518124575944,0.0,-9.0,0.35350978504045,0.320036083620694,22.7905084321815,23.4365290931014,22.4932364436184,0.841725242434036,0.0472841941858972,0.243289708121833,0.767506570530389,0.0368550280364737,0.419505784790066,0.10192432651722,4.11585535195261,0.663157406073904,0.315855060474661,0.0487413979758369,0.06476189521302,0.0419681638703819,0.204483786852431,0.921332933650557,0.010901631715354,,,,0.227872283852435,0.0552608502043096,0.0867554440714418,0.191678543196554,0.289183335693593,0.217376970732029,0.315595255839725,0.203760957783238,,-1.38721944629604,0.173907410738831,0.0333125622324533,0.64094283396088,0.851734984738103,0.382159805921875,0.18942585288105,0.174025705665899,0.752514391736487,0.0314144875671154,,0.832225492497728,0.418834835893314,-0.027238255151688,-0.180430646436315,0.752514391736487,4.54503073591563E8,0.0,51.492558018101,52.7693752415345
"601216","2014-01-07",56.3862869401352,6.38453105419423,37.9337796902461,9.49022224886718,0.24,68.83,2.22360585128363,-3.91,-3.4,-3.33,0.36,11.33,11.34,11.47,11.41,12.05,38.22,0.614955581200017,0.81,0.311734341094402,23.0041051632274,15.6493807277263,11.32,11.14,11.54,11.47,12.27,0.0825885545363343,0.21094246469747,0.144564980067021,21.2,14.37,,21.5,2.52,29.3332784512971,4.19563334927161,1.01,0.97,1.01,0.0880957134409853,1.86,0.185592285524183,0.285762716675781,2.26,6.08,2.78,2.65,5.05,0.688265658905598,0.144564980067021,0.143735756940443,0.199895535463061,0.0378838934919726,0.143735756940443,0.211719961599645,0.0800181649564563,0.0241093142209414,1.11532968716011,0.965283091402826,0.563693171053093,12.0258422526594,-0.069216723129315,-154.034585765733,0.103309151045131,0.0,7.0,0.870000315706986,0.0,-7.0,0.35350978504045,0.320036083620694,22.7905084321815,23.3779715185295,22.4346788690465,0.839207744503041,0.0479361455890368,0.240956716184355,0.786439470027494,0.0368796012705893,0.467966640889601,0.113752371377331,4.11390668364441,0.604599725374125,0.310502189290518,0.0483265055318946,0.0644157682727802,0.0418857476941033,0.200335706564711,0.976894865742895,0.0115590658512035,,,,0.227872283852435,0.0552608502043096,0.0867554440714418,0.191678543196554,0.289183335693593,0.217376970732029,0.315595255839725,0.213426385803679,,-1.38721944629604,0.173907410738831,0.0333125622324533,0.64094283396088,0.851734984738103,0.382159805921875,0.18942585288105,0.174025705665899,0.752514391736487,0.0314144875671154,,0.832225492497728,0.418834835893314,-0.027238255151688,-0.180430646436315,0.752514391736487,5.15910066816795E8,-0.166666666666667,40.3030173252327,55.2979901725464
"601216","2014-01-08",56.3862869401352,6.38453105419423,37.9337796902461,9.49022224886718,0.24,68.83,2.22360585128363,-3.63,-3.24,-2.93,0.36,11.39,11.35,11.47,11.46,12.02,38.22,0.614955581200017,0.81,0.311734341094402,23.0041051632274,15.6493807277263,11.36,11.15,11.53,11.47,12.22,0.0825885545363343,0.21094246469747,0.144564980067021,21.2,14.37,,21.5,2.62,30.5369633832861,4.3678002842105,1.04,0.98,1.0,0.0880957134409853,1.86,0.185592285524183,0.285762716675781,2.42,5.99,2.7,2.48,5.04,0.688265658905598,0.144564980067021,0.143735756940443,0.199895535463061,0.0378838934919726,0.143735756940443,0.211719961599645,0.0800181649564563,0.0241093142209414,1.11532968716011,0.965283091402826,0.563693171053093,12.0258422526594,-0.069216723129315,-160.355362701705,0.102387570750348,0.0,7.0,0.862239385147602,0.0,-7.0,0.35350978504045,0.320036083620694,22.7905084321815,23.386932151962,22.443639502479,0.814962333428389,0.0472841941858972,0.240679352566029,0.786405101516724,0.0368824549115496,0.47594003766766,0.116061991260226,4.10073989339491,0.61356035834572,0.319462822262114,0.0477842221872357,0.0640017547232341,0.0419146771075795,0.20079509643374,0.968180370954823,0.011455951972067,,,,0.227872283852435,0.0552608502043096,0.0867554440714418,0.191678543196554,0.289183335693593,0.217376970732029,0.315595255839725,0.211925977325488,,-1.38721944629604,0.173907410738831,0.0333125622324533,0.64094283396088,0.851734984738103,0.382159805921875,0.18942585288105,0.174025705665899,0.752514391736487,0.0314144875671154,,0.832225492497728,0.418834835893314,-0.027238255151688,-0.180430646436315,0.752514391736487,5.14793988954777E8,0.0,49.6527631776324,56.5275251418915
"601216","2014-01-09",56.3862869401352,6.38453105419423,37.9337796902461,9.49022224886718,0.24,68.83,2.22360585128363,-3.25,-3.19,-2.76,0.36,11.44,11.35,11.46,11.52,11.98,38.22,0.614955581200017,0.81,0.311734341094402,23.0041051632274,15.6493807277263,11.39,11.15,11.49,11.5,12.16,0.0825885545363343,0.21094246469747,0.144564980067021,21.2,14.37,,21.5,2.63,30.6416316382416,4.38277132203127,1.02,0.95,1.01,0.0880957134409853,1.86,0.185592285524183,0.285762716675781,2.63,5.9,2.58,2.8,4.64,0.688265658905598,0.144564980067021,0.143735756940443,0.199895535463061,0.0378838934919726,0.143735756940443,0.211719961599645,0.0800181649564563,0.0241093142209414,1.11532968716011,0.965283091402826,0.563693171053093,12.0258422526594,-0.069216723129315,-160.904995478746,0.0983517282014915,0.0,6.0,0.828252228577945,0.0,-6.0,0.35350978504045,0.320036083620694,22.7905084321815,23.4271473611764,22.4838547116934,0.772263578895274,0.0472841941858972,0.236774445675201,0.779659664271526,0.0369366308389058,0.464743050632922,0.113386244035222,4.09876043242563,0.632688332607893,0.35967809036144,0.0472407075515383,0.0628192871327632,0.0419980487666212,0.200638370330506,0.930017305775798,0.0110043891693976,,,,0.227872283852435,0.0552608502043096,0.0867554440714418,0.191678543196554,0.289183335693593,0.217376970732029,0.315595255839725,0.205287303646038,,-1.38721944629604,0.173907410738831,0.0333125622324533,0.64094283396088,0.851734984738103,0.382159805921875,0.18942585288105,0.174025705665899,0.752514391736487,0.0314144875671154,,0.832225492497728,0.418834835893314,-0.027238255151688,-0.180430646436315,0.752514391736487,5.46224680492618E8,0.166666666666667,57.6219434443053,57.947659384249
"601216","2014-01-10",56.3862869401352,6.38453105419423,37.9337796902461,9.49022224886718,0.24,68.83,2.22360585128363,-3.06,-3.26,-2.59,0.36,11.5,11.36,11.45,11.54,11.95,38.22,0.614955581200017,0.81,0.311734341094402,23.0041051632274,15.6493807277263,11.46,11.16,11.46,11.48,12.12,0.0825885545363343,0.21094246469747,0.144564980067021,21.2,14.37,,21.5,2.62,30.5369633832861,4.3678002842105,1.07,0.94,0.99,0.0880957134409853,1.86,0.185592285524183,0.285762716675781,2.7,5.84,2.42,2.74,4.41,0.688265658905598,0.144564980067021,0.143735756940443,0.199895535463061,0.0378838934919726,0.143735756940443,0.211719961599645,0.0800181649564563,0.0241093142209414,1.11532968716011,0.965283091402826,0.563693171053093,12.0258422526594,-0.069216723129315,-160.355362701705,0.0980157701205299,0.0,5.0,0.825423015158379,0.0,-5.0,0.35350978504045,0.320036083620694,22.7905084321815,23.4305690924876,22.4872764430046,0.772263578895274,0.0479361455890368,0.237040083306661,0.775055275474156,0.0369347260864407,0.465509411448699,0.113554963019866,4.09941933904959,0.623350500061966,0.345048403533398,0.0478948850074398,0.0617202861191159,0.0421268036743853,0.201995568601276,0.926840474671525,0.0109667994540453,,,,0.227872283852435,0.0552608502043096,0.0867554440714418,0.191678543196554,0.289183335693593,0.217376970732029,0.315595255839725,0.204729630170746,,-1.38721944629604,0.173907410738831,0.0333125622324533,0.64094283396088,0.851734984738103,0.382159805921875,0.18942585288105,0.174025705665899,0.752514391736487,0.0314144875671154,,0.832225492497728,0.418834835893314,-0.027238255151688,-0.180430646436315,0.752514391736487,5.61358511904328E8,0.333333333333333,58.6625852289755,68.0839280831548
"601216","2014-01-13",56.3862869401352,6.38453105419423,37.9337796902461,9.49022224886718,0.24,68.83,2.22360585128363,-3.01,-3.39,-2.75,0.36,11.56,11.37,11.45,11.64,11.93,38.22,0.614955581200017,0.81,0.311734341094402,23.0041051632274,15.6493807277263,11.52,11.17,11.43,11.6,12.09,0.0825885545363343,0.21094246469747,0.144564980067021,21.2,14.37,,21.5,2.63,30.6939657657194,4.39025684094165,1.05,0.96,1.06,0.0880957134409853,1.86,0.185592285524183,0.285762716675781,2.7,5.7,2.37,2.72,4.28,0.688265658905598,0.144564980067021,0.143735756940443,0.199895535463061,0.0378838934919726,0.143735756940443,0.211719961599645,0.0800181649564563,0.0241093142209414,1.11532968716011,0.965283091402826,0.563693171053093,12.0258422526594,-0.069216723129315,-161.179811867266,0.0983517282014915,0.0,4.0,0.828252228577945,0.0,-4.0,0.35350978504045,0.320036083620694,22.7905084321815,23.4271473611764,22.4838547116934,0.806372706416079,0.0488165321280347,0.242059467902481,0.776230631710786,0.0369927128248518,0.447328612037559,0.109012839481153,4.10344886131414,0.660354685468024,0.344612863389913,0.0489667008412593,0.0595291196764733,0.0423567037540035,0.201723016313187,0.930017305775798,0.0110043891693976,,,,0.227872283852435,0.0552608502043096,0.0867554440714418,0.191678543196554,0.289183335693593,0.217376970732029,0.315595255839725,0.205287303646038,,-1.38721944629604,0.173907410738831,0.0333125622324533,0.64094283396088,0.851734984738103,0.382159805921875,0.18942585288105,0.174025705665899,0.752514391736487,0.0314144875671154,,0.832225492497728,0.418834835893314,-0.027238255151688,-0.180430646436315,0.752514391736487,5.68354966039552E8,0.166666666666667,56.6563262855037,65.2627889323935
"601216","2014-01-14",56.3862869401352,6.38453105419423,37.9337796902461,9.49022224886718,0.24,68.83,2.22360585128363,-2.54,-3.16,-1.94,0.36,11.71,11.39,11.52,11.9,11.91,38.22,0.614955581200017,0.81,0.311734341094402,23.0041051632274,15.6493807277263,11.65,11.18,11.47,11.83,12.04,0.0825885545363343,0.21094246469747,0.144564980067021,21.2,14.37,,21.5,2.78,32.3686578450084,4.62979344607402,1.12,1.06,1.1,0.0880957134409853,1.86,0.185592285524183,0.285762716675781,3.13,5.65,2.48,3.61,4.13,0.688265658905598,0.144564980067021,0.143735756940443,0.199895535463061,0.0378838934919726,0.143735756940443,0.211719961599645,0.0800181649564563,0.0241093142209414,1.11532968716011,0.965283091402826,0.563693171053093,12.0258422526594,-0.069216723129315,-169.973936299922,0.0978486503078777,0.0,2.0,0.824015644288543,0.0,-2.0,0.35350978504045,0.320036083620694,22.7905084321815,23.4322755775433,22.4889829280603,0.778793043470276,0.0479688088871169,0.252224040994657,0.775568370212795,0.0369165755442505,0.450597763182213,0.109877812244953,4.10089857065668,0.665482938559155,0.423572431587022,0.0485407433921725,0.0592181468876451,0.0422688819327394,0.200800555881731,0.925260184007124,0.0109481007337486,,,,0.227872283852435,0.0552608502043096,0.0867554440714418,0.191678543196554,0.289183335693593,0.217376970732029,0.315595255839725,0.204451928103325,,-1.38721944629604,0.173907410738831,0.0333125622324533,0.64094283396088,0.851734984738103,0.382159805921875,0.18942585288105,0.174025705665899,0.752514391736487,0.0314144875671154,,0.832225492497728,0.418834835893314,-0.027238255151688,-0.180430646436315,0.752514391736487,5.87322142770512E8,0.166666666666667,54.6925430923118,69.6635530269936
"601216","2014-01-15",56.3862869401352,6.38453105419423,37.9337796902461,9.49022224886718,0.24,68.83,2.22360585128363,-1.69,-2.82,-0.21,0.36,11.93,11.41,11.64,12.29,11.91,38.22,0.614955581200017,0.81,0.311734341094402,23.0041051632274,15.6493807277263,11.8,11.2,11.54,12.12,12.02,0.0825885545363343,0.21094246469747,0.144564980067021,21.2,14.37,,21.5,2.95,34.3573546891642,4.91424316466871,1.13,1.12,1.12,0.0880957134409853,1.86,0.185592285524183,0.285762716675781,3.74,5.61,2.89,4.99,4.12,0.688265658905598,0.144564980067021,0.143735756940443,0.199895535463061,0.0378838934919726,0.143735756940443,0.211719961599645,0.0800181649564563,0.0241093142209414,1.11532968716011,0.965283091402826,0.563693171053093,12.0258422526594,-0.069216723129315,-180.4169590637,0.0927861494027005,0.0,2.0,0.781382660267148,0.0,-2.0,0.35350978504045,0.320036083620694,22.7905084321815,23.4854001012823,22.5421074517993,0.819624719011604,0.0496642553689526,0.247422817606556,0.780359988696725,0.0369894270785724,0.450597763182213,0.109877812244953,4.10089857065668,0.686137253518781,0.476696945520018,0.0493551431155729,0.0592053711819931,0.042476581495639,0.204180771080992,0.877389002296165,0.0103816670660364,,,,0.227872283852435,0.0552608502043096,0.0867554440714418,0.191678543196554,0.289183335693593,0.217376970732029,0.315595255839725,0.195946692912017,,-1.38721944629604,0.173907410738831,0.0333125622324533,0.64094283396088,0.851734984738103,0.382159805921875,0.18942585288105,0.174025705665899,0.752514391736487,0.0314144875671154,,0.832225492497728,0.418834835893314,-0.027238255151688,-0.180430646436315,0.752514391736487,6.09056918922742E8,0.333333333333333,73.2703997840728,73.5956189424824
